gene,n_regulators,r2_base_model,r2_full_model,improvement_from_regulators,has_significant_interactions,interaction_p_value,regulator_types
FUN_035314,20,0.4181760265406004,0.9075967135808125,0.48942068704021213,True,0.00032735106758619015,"['lncrna_lncRNA_4117', 'lncrna_lncRNA_25522', 'lncrna_lncRNA_30832', 'lncrna_lncRNA_1068', 'lncrna_lncRNA_9013', 'lncrna_lncRNA_223', 'lncrna_lncRNA_28640', 'lncrna_lncRNA_25521', 'lncrna_lncRNA_22168', 'lncrna_lncRNA_7526', 'methylation_CpG_ptg000016l_5715662', 'methylation_CpG_ptg000023l_36912999', 'methylation_CpG_ptg000031l_8422870', 'methylation_CpG_ntLink_6_13134796', 'methylation_CpG_ptg000016l_5715674', 'methylation_CpG_ntLink_6_13134790', 'methylation_CpG_ptg000018l_8066422', 'methylation_CpG_ntLink_6_13134803', 'methylation_CpG_ntLink_6_13134800', 'methylation_CpG_ptg000011l_8392776']"
FUN_004864,30,0.23023845445242208,0.9880609116745211,0.7578224572220991,True,3.2145136799388574e-05,"['mirna_Cluster_16354', 'mirna_Cluster_14532', 'mirna_Cluster_5516', 'mirna_Cluster_15097', 'mirna_Cluster_2746', 'mirna_Cluster_17245', 'mirna_Cluster_14605', 'mirna_Cluster_2372', 'mirna_Cluster_3301', 'mirna_Cluster_4036', 'lncrna_lncRNA_43172', 'lncrna_lncRNA_46408', 'lncrna_lncRNA_51612', 'lncrna_lncRNA_41633', 'lncrna_lncRNA_41632', 'lncrna_lncRNA_41629', 'lncrna_lncRNA_41630', 'lncrna_lncRNA_41631', 'lncrna_lncRNA_3217', 'lncrna_lncRNA_3218', 'methylation_CpG_ptg000023l_29344852', 'methylation_CpG_ptg000004l_4757204', 'methylation_CpG_ptg000047l_4021399', 'methylation_CpG_ptg000012l_8047034', 'methylation_CpG_ptg000009l_18122328', 'methylation_CpG_ptg000027l_11257209', 'methylation_CpG_ptg000023l_35051554', 'methylation_CpG_ptg000022l_5440529', 'methylation_CpG_ptg000011l_967757', 'methylation_CpG_ptg000012l_8047014']"
FUN_042074,20,0.6420009556674826,0.9494119619112964,0.3074110062438138,True,0.00012584633170042991,"['lncrna_lncRNA_44385', 'lncrna_lncRNA_39508', 'lncrna_lncRNA_36636', 'lncrna_lncRNA_46612', 'lncrna_lncRNA_46611', 'lncrna_lncRNA_46610', 'lncrna_lncRNA_46609', 'lncrna_lncRNA_46608', 'lncrna_lncRNA_42464', 'lncrna_lncRNA_46607', 'methylation_CpG_ptg000016l_3294380', 'methylation_CpG_ptg000007l_5089341', 'methylation_CpG_ptg000008l_25384624', 'methylation_CpG_ptg000024l_8612235', 'methylation_CpG_ptg000011l_8393753', 'methylation_CpG_ptg000023l_3503253', 'methylation_CpG_ptg000024l_8612204', 'methylation_CpG_ptg000011l_8392652', 'methylation_CpG_ptg000008l_25384626', 'methylation_CpG_ptg000024l_8612241']"
FUN_016529,28,0.23002139891178186,0.9641717033823756,0.7341503044705937,True,0.00037139934072349945,"['mirna_Cluster_3301', 'mirna_Cluster_15097', 'mirna_Cluster_4026', 'mirna_Cluster_14532', 'mirna_Cluster_14610', 'mirna_Cluster_3227', 'mirna_Cluster_1819', 'mirna_Cluster_14605', 'lncrna_lncRNA_29764', 'lncrna_lncRNA_44603', 'lncrna_lncRNA_14762', 'lncrna_lncRNA_110', 'lncrna_lncRNA_884', 'lncrna_lncRNA_2442', 'lncrna_lncRNA_44466', 'lncrna_lncRNA_44456', 'lncrna_lncRNA_44458', 'lncrna_lncRNA_44463', 'methylation_CpG_ptg000008l_25384624', 'methylation_CpG_ntLink_8_16166900', 'methylation_CpG_ntLink_6_13135361', 'methylation_CpG_ntLink_8_16166717', 'methylation_CpG_ptg000001l_3069457', 'methylation_CpG_ptg000025l_14126680', 'methylation_CpG_ptg000021l_6264620', 'methylation_CpG_ntLink_8_16166883', 'methylation_CpG_ptg000031l_8422911', 'methylation_CpG_ptg000030l_2148108']"
FUN_009809,21,0.08985526946565081,0.8474526124978257,0.7575973430321749,True,0.0011793081047558607,"['mirna_Cluster_15097', 'lncrna_lncRNA_088', 'lncrna_lncRNA_37613', 'lncrna_lncRNA_38364', 'lncrna_lncRNA_37612', 'lncrna_lncRNA_43463', 'lncrna_lncRNA_10513', 'lncrna_lncRNA_10514', 'lncrna_lncRNA_10515', 'lncrna_lncRNA_10516', 'lncrna_lncRNA_10517', 'methylation_CpG_ptg000016l_5715746', 'methylation_CpG_ptg000024l_8612165', 'methylation_CpG_ptg000016l_5715674', 'methylation_CpG_ptg000001l_3069457', 'methylation_CpG_ptg000027l_2551252', 'methylation_CpG_ntLink_6_13134040', 'methylation_CpG_ptg000011l_8393630', 'methylation_CpG_ptg000016l_5715722', 'methylation_CpG_ptg000025l_14126680', 'methylation_CpG_ptg000008l_25384586']"
Y8969_DICDI_FUN_043301,24,0.11432872943616934,0.8901727217053412,0.7758439922691719,True,0.00182324201211026,"['mirna_Cluster_16354', 'mirna_Cluster_5685', 'mirna_Cluster_2500', 'mirna_Cluster_3226', 'lncrna_lncRNA_32572', 'lncrna_lncRNA_46243', 'lncrna_lncRNA_46240', 'lncrna_lncRNA_46241', 'lncrna_lncRNA_46242', 'lncrna_lncRNA_33570', 'lncrna_lncRNA_13367', 'lncrna_lncRNA_46239', 'lncrna_lncRNA_37970', 'lncrna_lncRNA_27155', 'methylation_CpG_ptg000033l_1262372', 'methylation_CpG_ptg000031l_13053265', 'methylation_CpG_ptg000007l_6510243', 'methylation_CpG_ptg000031l_13053283', 'methylation_CpG_ptg000012l_8971701', 'methylation_CpG_ptg000009l_18122328', 'methylation_CpG_ptg000018l_13662264', 'methylation_CpG_ptg000012l_8971712', 'methylation_CpG_ptg000008l_12977382', 'methylation_CpG_ptg000007l_6510282']"
YCF39_CYAPA_FUN_011749,21,0.17203717646917305,0.9439434047531898,0.7719062282840168,True,8.266155108183071e-07,"['mirna_Cluster_4754', 'lncrna_lncRNA_3637', 'lncrna_lncRNA_8570', 'lncrna_lncRNA_25230', 'lncrna_lncRNA_3635', 'lncrna_lncRNA_3632', 'lncrna_lncRNA_3633', 'lncrna_lncRNA_3634', 'lncrna_lncRNA_35701', 'lncrna_lncRNA_35702', 'lncrna_lncRNA_25229', 'methylation_CpG_ptg000030l_2148033', 'methylation_CpG_ptg000030l_2148036', 'methylation_CpG_ptg000027l_2551252', 'methylation_CpG_ptg000012l_8047014', 'methylation_CpG_ptg000030l_2148069', 'methylation_CpG_ptg000030l_2148108', 'methylation_CpG_ptg000030l_2148141', 'methylation_CpG_ptg000012l_8047034', 'methylation_CpG_ptg000027l_13568421', 'methylation_CpG_ptg000025l_13842128']"
CAD96_DROME_FUN_026439,30,0.46893331755129597,0.9870753018944692,0.5181419843431733,True,0.000221227950191083,"['mirna_Cluster_3109', 'mirna_Cluster_1865', 'mirna_Cluster_1819', 'mirna_Cluster_17623', 'mirna_Cluster_5516', 'mirna_Cluster_2500', 'mirna_Cluster_14532', 'mirna_Cluster_14605', 'mirna_Cluster_5603', 'mirna_Cluster_3226', 'lncrna_lncRNA_10825', 'lncrna_lncRNA_10826', 'lncrna_lncRNA_10837', 'lncrna_lncRNA_45076', 'lncrna_lncRNA_10818', 'lncrna_lncRNA_30117', 'lncrna_lncRNA_54387', 'lncrna_lncRNA_54385', 'lncrna_lncRNA_54386', 'lncrna_lncRNA_54388', 'methylation_CpG_ptg000018l_14489745', 'methylation_CpG_ntLink_6_13134419', 'methylation_CpG_ptg000031l_13053283', 'methylation_CpG_ptg000024l_8612204', 'methylation_CpG_ptg000024l_8612211', 'methylation_CpG_ptg000024l_8612235', 'methylation_CpG_ptg000012l_8046972', 'methylation_CpG_ptg000011l_8396448', 'methylation_CpG_ptg000031l_13053277', 'methylation_CpG_ptg000025l_13842132']"
FUN_010928,26,0.14597905999001826,0.9195632838716318,0.7735842238816135,True,0.0020302311892197444,"['mirna_Cluster_13647', 'mirna_Cluster_12087', 'mirna_Cluster_12081', 'mirna_Cluster_9366', 'mirna_Cluster_4752', 'mirna_Cluster_11565', 'lncrna_lncRNA_10768', 'lncrna_lncRNA_15179', 'lncrna_lncRNA_38118', 'lncrna_lncRNA_3031', 'lncrna_lncRNA_22154', 'lncrna_lncRNA_36814', 'lncrna_lncRNA_30789', 'lncrna_lncRNA_48864', 'lncrna_lncRNA_15191', 'lncrna_lncRNA_36617', 'methylation_CpG_ptg000007l_9141334', 'methylation_CpG_ptg000007l_9141311', 'methylation_CpG_ptg000016l_5715734', 'methylation_CpG_ntLink_8_16166717', 'methylation_CpG_ptg000011l_967757', 'methylation_CpG_ntLink_8_16166741', 'methylation_CpG_ptg000016l_5715746', 'methylation_CpG_ptg000027l_11257081', 'methylation_CpG_ntLink_6_13134796', 'methylation_CpG_ptg000016l_5715722']"
P73_MOUSE_FUN_042654,30,0.2598491691633834,0.9861526895024957,0.7263035203391123,True,7.212520122634736e-05,"['mirna_Cluster_5517', 'mirna_Cluster_2372', 'mirna_Cluster_16354', 'mirna_Cluster_5516', 'mirna_Cluster_9420', 'mirna_Cluster_4754', 'mirna_Cluster_17623', 'mirna_Cluster_5603', 'mirna_Cluster_14532', 'mirna_Cluster_1865', 'lncrna_lncRNA_9353', 'lncrna_lncRNA_4104', 'lncrna_lncRNA_25520', 'lncrna_lncRNA_25957', 'lncrna_lncRNA_10578', 'lncrna_lncRNA_36949', 'lncrna_lncRNA_2970', 'lncrna_lncRNA_10577', 'lncrna_lncRNA_3220', 'lncrna_lncRNA_2910', 'methylation_CpG_ptg000027l_13568498', 'methylation_CpG_ptg000027l_13568474', 'methylation_CpG_ptg000022l_5440529', 'methylation_CpG_ptg000009l_7035562', 'methylation_CpG_ptg000012l_8047034', 'methylation_CpG_ptg000030l_2148033', 'methylation_CpG_ptg000027l_13568450', 'methylation_CpG_ptg000031l_8422563', 'methylation_CpG_ptg000021l_1750826', 'methylation_CpG_ptg000027l_13568421']"
S15A2_HUMAN_FUN_005059,23,0.13175243860722852,0.9185547042167802,0.7868022656095517,True,0.00011036279619636158,"['mirna_Cluster_11565', 'mirna_Cluster_16354', 'mirna_Cluster_14532', 'lncrna_lncRNA_19839', 'lncrna_lncRNA_8539', 'lncrna_lncRNA_8540', 'lncrna_lncRNA_8536', 'lncrna_lncRNA_8537', 'lncrna_lncRNA_8538', 'lncrna_lncRNA_8541', 'lncrna_lncRNA_21230', 'lncrna_lncRNA_578', 'lncrna_lncRNA_21221', 'methylation_CpG_ptg000011l_8396017', 'methylation_CpG_ptg000023l_17397326', 'methylation_CpG_ptg000011l_8395967', 'methylation_CpG_ptg000023l_29344852', 'methylation_CpG_ptg000009l_18122328', 'methylation_CpG_ptg000004l_4757204', 'methylation_CpG_ptg000011l_8391132', 'methylation_CpG_ptg000016l_5715674', 'methylation_CpG_ntLink_6_13134542', 'methylation_CpG_ptg000011l_8391178']"
FUN_036101,21,0.10562271227481779,0.926946691882093,0.8213239796072752,True,3.967020302919622e-06,"['mirna_Cluster_4754', 'lncrna_lncRNA_43735', 'lncrna_lncRNA_19620', 'lncrna_lncRNA_8570', 'lncrna_lncRNA_14571', 'lncrna_lncRNA_3632', 'lncrna_lncRNA_3633', 'lncrna_lncRNA_3634', 'lncrna_lncRNA_3635', 'lncrna_lncRNA_25230', 'lncrna_lncRNA_17847', 'methylation_CpG_ptg000016l_3294397', 'methylation_CpG_ptg000030l_2148036', 'methylation_CpG_ptg000012l_8047034', 'methylation_CpG_ptg000030l_2148033', 'methylation_CpG_ptg000008l_25384586', 'methylation_CpG_ptg000016l_3294411', 'methylation_CpG_ptg000016l_3294415', 'methylation_CpG_ptg000011l_8396440', 'methylation_CpG_ptg000027l_11256965', 'methylation_CpG_ptg000018l_14489745']"
LIPR2_CAVPO_FUN_007030,23,0.19698205676675795,0.9644799720909112,0.7674979153241532,True,4.297867592928384e-07,"['mirna_Cluster_11565', 'mirna_Cluster_5516', 'mirna_Cluster_1832', 'lncrna_lncRNA_7686', 'lncrna_lncRNA_4327', 'lncrna_lncRNA_7679', 'lncrna_lncRNA_4326', 'lncrna_lncRNA_7681', 'lncrna_lncRNA_7680', 'lncrna_lncRNA_10949', 'lncrna_lncRNA_28625', 'lncrna_lncRNA_1322', 'lncrna_lncRNA_1323', 'methylation_CpG_ptg000008l_25384626', 'methylation_CpG_ptg000011l_8395967', 'methylation_CpG_ptg000011l_8396017', 'methylation_CpG_ptg000009l_18122328', 'methylation_CpG_ptg000029c_793082', 'methylation_CpG_ptg000025l_14126680', 'methylation_CpG_ptg000008l_25384624', 'methylation_CpG_ptg000012l_8046997', 'methylation_CpG_ptg000029c_793112', 'methylation_CpG_ptg000018l_8065358']"
FUN_009796,23,0.14188924064404507,0.9630493833476673,0.8211601427036223,True,3.504148790023365e-07,"['mirna_Cluster_11565', 'mirna_Cluster_3227', 'mirna_Cluster_14165', 'lncrna_lncRNA_10928', 'lncrna_lncRNA_20499', 'lncrna_lncRNA_21584', 'lncrna_lncRNA_21585', 'lncrna_lncRNA_37045', 'lncrna_lncRNA_37046', 'lncrna_lncRNA_37049', 'lncrna_lncRNA_37050', 'lncrna_lncRNA_37061', 'lncrna_lncRNA_37052', 'methylation_CpG_ptg000008l_25384624', 'methylation_CpG_ptg000031l_8422617', 'methylation_CpG_ptg000008l_25384626', 'methylation_CpG_ptg000025l_13842128', 'methylation_CpG_ptg000023l_29344852', 'methylation_CpG_ptg000009l_18122328', 'methylation_CpG_ntLink_8_34790345', 'methylation_CpG_ptg000030l_3155880', 'methylation_CpG_ptg000011l_8395954', 'methylation_CpG_ptg000025l_13842110']"
PK1L2_MOUSE_FUN_008465,30,0.5174439656364529,0.9680136912432539,0.450569725606801,True,0.012525059630094426,"['mirna_Cluster_3301', 'mirna_Cluster_2500', 'mirna_Cluster_16354', 'mirna_Cluster_14532', 'mirna_Cluster_2746', 'mirna_Cluster_5516', 'mirna_Cluster_9532', 'mirna_Cluster_15097', 'mirna_Cluster_1819', 'mirna_Cluster_10452', 'lncrna_lncRNA_20479', 'lncrna_lncRNA_28322', 'lncrna_lncRNA_17951', 'lncrna_lncRNA_17950', 'lncrna_lncRNA_28321', 'lncrna_lncRNA_38650', 'lncrna_lncRNA_46343', 'lncrna_lncRNA_44403', 'lncrna_lncRNA_4115', 'lncrna_lncRNA_25360', 'methylation_CpG_ptg000031l_10997083', 'methylation_CpG_ptg000004l_4759974', 'methylation_CpG_ptg000027l_11257012', 'methylation_CpG_ptg000027l_13568498', 'methylation_CpG_ptg000022l_5440529', 'methylation_CpG_ptg000027l_13568474', 'methylation_CpG_ptg000031l_8422842', 'methylation_CpG_ptg000031l_8422874', 'methylation_CpG_ptg000027l_11257209', 'methylation_CpG_ptg000030l_2148033']"
FUN_002296,20,0.5525057443863866,0.87825737471824,0.3257516303318534,True,0.018898683777754055,"['lncrna_lncRNA_50286', 'lncrna_lncRNA_11932', 'lncrna_lncRNA_2166', 'lncrna_lncRNA_42464', 'lncrna_lncRNA_8711', 'lncrna_lncRNA_8710', 'lncrna_lncRNA_9214', 'lncrna_lncRNA_2573', 'lncrna_lncRNA_2574', 'lncrna_lncRNA_18041', 'methylation_CpG_ptg000023l_3503253', 'methylation_CpG_ptg000008l_25384624', 'methylation_CpG_ptg000047l_4021443', 'methylation_CpG_ptg000021l_6264633', 'methylation_CpG_ptg000027l_13568498', 'methylation_CpG_ptg000011l_8393755', 'methylation_CpG_ptg000008l_12977338', 'methylation_CpG_ptg000021l_6264620', 'methylation_CpG_ntLink_8_16166900', 'methylation_CpG_ptg000008l_12977341']"
CYLD_BOVIN_FUN_035095,23,0.18629001862107375,0.9506118501014587,0.7643218314803849,True,4.6369436276227916e-06,"['mirna_Cluster_13647', 'mirna_Cluster_11565', 'mirna_Cluster_13327', 'lncrna_lncRNA_54111', 'lncrna_lncRNA_41435', 'lncrna_lncRNA_41434', 'lncrna_lncRNA_32432', 'lncrna_lncRNA_43327', 'lncrna_lncRNA_20183', 'lncrna_lncRNA_3648', 'lncrna_lncRNA_21433', 'lncrna_lncRNA_21434', 'lncrna_lncRNA_43121', 'methylation_CpG_ptg000011l_967757', 'methylation_CpG_ptg000012l_8046972', 'methylation_CpG_ptg000011l_967726', 'methylation_CpG_ptg000021l_6264620', 'methylation_CpG_ptg000021l_6264712', 'methylation_CpG_ptg000021l_6264598', 'methylation_CpG_ptg000031l_8422563', 'methylation_CpG_ptg000011l_8393679', 'methylation_CpG_ntLink_8_34790312', 'methylation_CpG_ptg000012l_8047034']"
FUN_033015,23,0.0882732588049201,0.9451335224572758,0.8568602636523557,True,4.35148890109982e-06,"['mirna_Cluster_4752', 'mirna_Cluster_1836', 'mirna_Cluster_5603', 'lncrna_lncRNA_368', 'lncrna_lncRNA_088', 'lncrna_lncRNA_31067', 'lncrna_lncRNA_236', 'lncrna_lncRNA_287', 'lncrna_lncRNA_26769', 'lncrna_lncRNA_372', 'lncrna_lncRNA_1051', 'lncrna_lncRNA_25869', 'lncrna_lncRNA_38739', 'methylation_CpG_ptg000008l_25384626', 'methylation_CpG_ptg000027l_11257173', 'methylation_CpG_ptg000004l_4757204', 'methylation_CpG_ptg000027l_11257181', 'methylation_CpG_ptg000027l_11257209', 'methylation_CpG_ptg000008l_25384586', 'methylation_CpG_ptg000015l_6211631', 'methylation_CpG_ntLink_8_16166797', 'methylation_CpG_ptg000011l_8391275', 'methylation_CpG_ntLink_6_13134032']"
FUN_043402,28,0.16490769683002382,0.9670395173420335,0.8021318205120097,True,0.0001621580308606152,"['mirna_Cluster_17192', 'mirna_Cluster_17623', 'mirna_Cluster_4754', 'mirna_Cluster_9366', 'mirna_Cluster_4026', 'mirna_Cluster_3227', 'mirna_Cluster_4752', 'mirna_Cluster_9706', 'lncrna_lncRNA_52217', 'lncrna_lncRNA_46339', 'lncrna_lncRNA_38376', 'lncrna_lncRNA_2450', 'lncrna_lncRNA_25178', 'lncrna_lncRNA_22036', 'lncrna_lncRNA_27062', 'lncrna_lncRNA_35818', 'lncrna_lncRNA_35819', 'lncrna_lncRNA_9363', 'methylation_CpG_ptg000031l_10997035', 'methylation_CpG_ptg000030l_2148069', 'methylation_CpG_ptg000031l_10997042', 'methylation_CpG_ptg000012l_8971785', 'methylation_CpG_ptg000011l_8393332', 'methylation_CpG_ptg000031l_8422811', 'methylation_CpG_ptg000018l_8065358', 'methylation_CpG_ptg000012l_8971727', 'methylation_CpG_ptg000027l_2551252', 'methylation_CpG_ptg000012l_8971736']"
FUN_035438,21,0.14971062141091562,0.8816341164585751,0.7319234950476595,True,0.00028836906827034436,"['mirna_Cluster_11565', 'lncrna_lncRNA_48053', 'lncrna_lncRNA_21457', 'lncrna_lncRNA_7649', 'lncrna_lncRNA_46444', 'lncrna_lncRNA_7269', 'lncrna_lncRNA_35207', 'lncrna_lncRNA_35206', 'lncrna_lncRNA_35208', 'lncrna_lncRNA_39394', 'lncrna_lncRNA_19128', 'methylation_CpG_ptg000004l_4757512', 'methylation_CpG_ptg000011l_8393332', 'methylation_CpG_ptg000023l_1199651', 'methylation_CpG_ptg000011l_8395967', 'methylation_CpG_ptg000031l_8422617', 'methylation_CpG_ptg000011l_8391132', 'methylation_CpG_ptg000007l_9141311', 'methylation_CpG_ptg000011l_8396017', 'methylation_CpG_ptg000011l_8395954', 'methylation_CpG_ptg000004l_4757204']"
FUN_034777,28,0.17357830076676717,0.9515769295887411,0.7779986288219739,True,0.0011567689215465915,"['mirna_Cluster_3226', 'mirna_Cluster_4754', 'mirna_Cluster_1951', 'mirna_Cluster_2746', 'mirna_Cluster_15097', 'mirna_Cluster_1865', 'mirna_Cluster_4036', 'mirna_Cluster_14610', 'lncrna_lncRNA_10145', 'lncrna_lncRNA_54007', 'lncrna_lncRNA_54006', 'lncrna_lncRNA_54004', 'lncrna_lncRNA_54009', 'lncrna_lncRNA_35137', 'lncrna_lncRNA_54005', 'lncrna_lncRNA_41401', 'lncrna_lncRNA_32726', 'lncrna_lncRNA_14905', 'methylation_CpG_ptg000021l_1750826', 'methylation_CpG_ptg000027l_13568498', 'methylation_CpG_ptg000011l_8395973', 'methylation_CpG_ptg000031l_8422563', 'methylation_CpG_ntLink_6_19705338', 'methylation_CpG_ptg000027l_2551252', 'methylation_CpG_ptg000025l_13842062', 'methylation_CpG_ptg000016l_3294380', 'methylation_CpG_ptg000007l_6510226', 'methylation_CpG_ntLink_6_19705309']"
FUN_016215,22,0.20327055520742476,0.9558010770858232,0.7525305218783984,True,6.176609517183351e-07,"['mirna_Cluster_1951', 'mirna_Cluster_14633', 'lncrna_lncRNA_24978', 'lncrna_lncRNA_53503', 'lncrna_lncRNA_53059', 'lncrna_lncRNA_41532', 'lncrna_lncRNA_54420', 'lncrna_lncRNA_29492', 'lncrna_lncRNA_54005', 'lncrna_lncRNA_54004', 'lncrna_lncRNA_32726', 'lncrna_lncRNA_54421', 'methylation_CpG_ptg000023l_14647558', 'methylation_CpG_ntLink_6_19705338', 'methylation_CpG_ptg000011l_8393612', 'methylation_CpG_ptg000033l_1262376', 'methylation_CpG_ptg000023l_14647605', 'methylation_CpG_ptg000016l_3294380', 'methylation_CpG_ptg000011l_8396354', 'methylation_CpG_ptg000047l_3573704', 'methylation_CpG_ntLink_6_19705309', 'methylation_CpG_ptg000012l_8047014']"
FUN_027999,30,0.4099372006022072,0.9770882997249527,0.5671510991227455,True,0.0015393248237473012,"['mirna_Cluster_16354', 'mirna_Cluster_14532', 'mirna_Cluster_4036', 'mirna_Cluster_15097', 'mirna_Cluster_3301', 'mirna_Cluster_2746', 'mirna_Cluster_5516', 'mirna_Cluster_9420', 'mirna_Cluster_17245', 'mirna_Cluster_2372', 'lncrna_lncRNA_35024', 'lncrna_lncRNA_18392', 'lncrna_lncRNA_15381', 'lncrna_lncRNA_36666', 'lncrna_lncRNA_2970', 'lncrna_lncRNA_4159', 'lncrna_lncRNA_48173', 'lncrna_lncRNA_26927', 'lncrna_lncRNA_30241', 'lncrna_lncRNA_1108', 'methylation_CpG_ptg000030l_2148033', 'methylation_CpG_ptg000030l_2148108', 'methylation_CpG_ptg000030l_2148096', 'methylation_CpG_ptg000030l_2148036', 'methylation_CpG_ptg000018l_13662264', 'methylation_CpG_ptg000022l_5440529', 'methylation_CpG_ptg000023l_35051554', 'methylation_CpG_ptg000030l_2148141', 'methylation_CpG_ptg000001l_3069507', 'methylation_CpG_ptg000011l_8393613']"
FUN_033879,22,0.12483779403934592,0.828777791951291,0.7039399979119451,True,0.007387877503448492,"['mirna_Cluster_3109', 'mirna_Cluster_1865', 'lncrna_lncRNA_939', 'lncrna_lncRNA_10141', 'lncrna_lncRNA_38265', 'lncrna_lncRNA_38266', 'lncrna_lncRNA_38267', 'lncrna_lncRNA_38268', 'lncrna_lncRNA_38269', 'lncrna_lncRNA_38270', 'lncrna_lncRNA_38272', 'lncrna_lncRNA_10142', 'methylation_CpG_ptg000029c_793112', 'methylation_CpG_ptg000029c_793082', 'methylation_CpG_ntLink_8_16166797', 'methylation_CpG_ptg000012l_8046997', 'methylation_CpG_ptg000012l_8047014', 'methylation_CpG_ptg000018l_14489745', 'methylation_CpG_ptg000012l_8047034', 'methylation_CpG_ptg000015l_2160436', 'methylation_CpG_ptg000001l_3069507', 'methylation_CpG_ptg000016l_3294411']"
FUN_030147,24,0.1381433058840953,0.9534112928246823,0.815267986940587,True,7.209154215259694e-06,"['mirna_Cluster_4752', 'mirna_Cluster_5603', 'mirna_Cluster_3227', 'mirna_Cluster_5517', 'lncrna_lncRNA_7182', 'lncrna_lncRNA_18708', 'lncrna_lncRNA_47431', 'lncrna_lncRNA_4397', 'lncrna_lncRNA_21807', 'lncrna_lncRNA_30409', 'lncrna_lncRNA_36854', 'lncrna_lncRNA_40747', 'lncrna_lncRNA_13441', 'lncrna_lncRNA_13440', 'methylation_CpG_ptg000016l_3294411', 'methylation_CpG_ptg000011l_8393613', 'methylation_CpG_ptg000011l_8393630', 'methylation_CpG_ptg000012l_8971727', 'methylation_CpG_ptg000012l_8971712', 'methylation_CpG_ptg000031l_13053283', 'methylation_CpG_ptg000016l_3294415', 'methylation_CpG_ptg000012l_8971701', 'methylation_CpG_ntLink_6_13134419', 'methylation_CpG_ptg000016l_3294397']"
FUN_030516,25,0.20526083781291726,0.948109366879516,0.7428485290665987,True,8.456785835930791e-05,"['mirna_Cluster_5603', 'mirna_Cluster_1865', 'mirna_Cluster_13647', 'mirna_Cluster_4036', 'mirna_Cluster_14165', 'lncrna_lncRNA_40959', 'lncrna_lncRNA_36360', 'lncrna_lncRNA_40957', 'lncrna_lncRNA_4121', 'lncrna_lncRNA_27188', 'lncrna_lncRNA_29682', 'lncrna_lncRNA_23783', 'lncrna_lncRNA_20102', 'lncrna_lncRNA_9175', 'lncrna_lncRNA_26838', 'methylation_CpG_ptg000001l_3069507', 'methylation_CpG_ptg000011l_8392776', 'methylation_CpG_ptg000012l_8046997', 'methylation_CpG_ptg000031l_8422563', 'methylation_CpG_ptg000001l_3069526', 'methylation_CpG_ptg000001l_3069524', 'methylation_CpG_ptg000016l_3294415', 'methylation_CpG_ptg000030l_2148036', 'methylation_CpG_ptg000012l_8047014', 'methylation_CpG_ptg000025l_13842132']"
SBNO1_HUMAN_FUN_042270,30,0.19953042858263215,0.9470503472099655,0.7475199186273334,True,0.012428356861013734,"['mirna_Cluster_15097', 'mirna_Cluster_14532', 'mirna_Cluster_4036', 'mirna_Cluster_17245', 'mirna_Cluster_3301', 'mirna_Cluster_16354', 'mirna_Cluster_2372', 'mirna_Cluster_9420', 'mirna_Cluster_14610', 'mirna_Cluster_14605', 'lncrna_lncRNA_3935', 'lncrna_lncRNA_3936', 'lncrna_lncRNA_51178', 'lncrna_lncRNA_51179', 'lncrna_lncRNA_51180', 'lncrna_lncRNA_51181', 'lncrna_lncRNA_51182', 'lncrna_lncRNA_53845', 'lncrna_lncRNA_2797', 'lncrna_lncRNA_2798', 'methylation_CpG_ptg000030l_2148108', 'methylation_CpG_ptg000030l_2148036', 'methylation_CpG_ptg000030l_2148096', 'methylation_CpG_ptg000027l_11256965', 'methylation_CpG_ptg000030l_2148033', 'methylation_CpG_ptg000011l_8393613', 'methylation_CpG_ptg000027l_11257209', 'methylation_CpG_ptg000001l_3069507', 'methylation_CpG_ptg000011l_8393630', 'methylation_CpG_ptg000027l_11257181']"
FUN_005039,30,0.29295095092102985,0.9820026166945871,0.6890516657735573,True,0.00026737414875410703,"['mirna_Cluster_3301', 'mirna_Cluster_2500', 'mirna_Cluster_9532', 'mirna_Cluster_2746', 'mirna_Cluster_10452', 'mirna_Cluster_16354', 'mirna_Cluster_14532', 'mirna_Cluster_5516', 'mirna_Cluster_17173', 'mirna_Cluster_1819', 'lncrna_lncRNA_26011', 'lncrna_lncRNA_17950', 'lncrna_lncRNA_17951', 'lncrna_lncRNA_25360', 'lncrna_lncRNA_20479', 'lncrna_lncRNA_38305', 'lncrna_lncRNA_3751', 'lncrna_lncRNA_38650', 'lncrna_lncRNA_40035', 'lncrna_lncRNA_4115', 'methylation_CpG_ptg000027l_11257012', 'methylation_CpG_ptg000011l_8393679', 'methylation_CpG_ptg000027l_13568498', 'methylation_CpG_ptg000027l_13568474', 'methylation_CpG_ptg000022l_5440529', 'methylation_CpG_ptg000027l_2551179', 'methylation_CpG_ptg000031l_8422842', 'methylation_CpG_ptg000004l_4756880', 'methylation_CpG_ptg000031l_8422817', 'methylation_CpG_ptg000004l_4759974']"
